UID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_diff,Power_proxy,Tool_wear_norm,FailureMode
4732,L,302.4,310.9,1560,31.8,150.4,0,0,0,0,0,0,8.5,5194.937611976082,0.6539130434782608,NORMAL
4733,L,299.8,311.2,1564,40.0,152.4,0,0,0,0,0,0,11.399999999999977,6551.267880285915,0.662608695652174,NORMAL
4734,L,301.5,310.9,1365,46.5,155.2,1,0,1,0,0,0,9.399999999999977,6646.824656832605,0.6747826086956522,HDF
4735,L,301.3,310.7,1594,34.1,157.2,0,0,0,0,0,0,9.399999999999977,5692.084177431155,0.6834782608695653,NORMAL
4736,L,303.1,311.3,1336,52.6,160.0,1,0,1,0,0,0,8.199999999999989,7359.034183376924,0.6956521739130436,HDF
4737,L,297.7,309.1,1562,36.8,162.0,0,0,0,0,0,0,11.400000000000034,6019.459075886235,0.7043478260869567,NORMAL
4738,L,302.5,311.9,1306,59.7,164.8,1,0,1,0,0,0,9.399999999999977,8164.8108111206575,0.7165217391304349,HDF
4739,L,301.0,310.9,1568,38.2,166.8,0,0,0,0,0,0,9.899999999999977,6272.462004255333,0.725217391304348,NORMAL
4740,L,298.6,308.2,1361,68.2,169.6,1,0,0,1,1,0,9.599999999999966,9720.108614157845,0.7373913043478263,PWF+OSF
4741,L,302.4,310.3,1923,23.3,172.4,0,0,0,0,0,0,7.900000000000034,4692.062875915964,0.7495652173913047,NORMAL
4742,L,300.8,311.2,1376,48.1,175.2,0,0,0,0,0,0,10.399999999999977,6930.939824447753,0.7617391304347829,NORMAL
4743,L,297.2,307.9,1326,75.4,178.0,1,0,0,1,1,0,10.699999999999989,10469.923004765631,0.7739130434782613,PWF+OSF
4744,L,301.9,310.5,1425,51.1,180.8,1,0,1,0,0,0,8.600000000000023,7625.430768425825,0.7860869565217395,HDF
4745,L,300.5,311.6,1385,54.8,183.6,1,0,0,0,1,0,11.100000000000023,7948.019974071937,0.7982608695652179,OSF
4746,L,301.0,310.4,1476,43.6,185.6,0,0,0,0,0,0,9.399999999999977,6739.093233068537,0.8069565217391309,NORMAL
4747,L,298.3,308.5,1538,32.2,187.6,0,0,0,0,0,0,10.199999999999989,5186.099264643983,0.8156521739130439,NORMAL
4748,L,300.8,310.7,1461,42.8,189.6,0,0,0,0,0,0,9.899999999999977,6548.210063436421,0.824347826086957,NORMAL
4749,L,303.5,311.8,1451,45.2,192.4,0,0,0,0,0,0,8.300000000000011,6868.06608347391,0.8365217391304353,NORMAL
4750,L,299.9,310.2,1479,46.3,195.2,0,0,0,0,0,0,10.300000000000011,7170.967975157526,0.8486956521739136,NORMAL
4751,L,299.9,310.9,1292,51.1,198.0,1,0,0,0,1,0,11.0,6913.723896706082,0.8608695652173919,OSF
4752,L,296.9,308.4,1557,32.4,200.0,0,0,0,0,0,0,11.5,5282.776542570452,0.869565217391305,NORMAL
4753,L,298.3,309.7,1484,44.3,202.0,0,0,0,0,0,0,11.399999999999977,6884.402365272576,0.878260869565218,NORMAL
4754,L,302.9,312.3,1435,47.7,204.0,1,1,1,0,0,0,9.400000000000034,7168.0148780631525,0.8869565217391304,TWF+HDF
4755,L,299.5,308.7,1446,45.7,2.8,1,0,1,0,0,0,9.199999999999989,6920.111801768381,0.01217391304347826,HDF
4756,L,300.5,310.6,1448,46.3,5.6,0,0,0,0,0,0,10.100000000000023,7020.663710634278,0.02434782608695652,NORMAL
4757,L,298.8,309.6,1890,24.0,8.4,0,0,0,0,0,0,10.800000000000011,4750.0880922277665,0.03652173913043478,NORMAL
4758,L,300.4,311.2,1436,56.8,11.2,1,0,0,1,0,0,10.800000000000011,8541.445882384025,0.04869565217391304,PWF
4759,L,300.3,309.2,1572,32.0,13.2,0,0,0,0,0,0,8.899999999999977,5267.822561539365,0.057391304347826085,NORMAL
4760,L,298.6,309.4,1447,40.2,15.2,0,0,0,0,0,0,10.799999999999955,6091.485323457537,0.06608695652173913,NORMAL
4761,L,299.8,311.2,1664,28.3,17.2,0,0,0,0,0,0,11.399999999999977,4931.378932290922,0.07478260869565218,NORMAL
4762,L,299.4,310.5,1372,46.3,20.0,0,0,0,0,0,0,11.100000000000023,6652.175836319219,0.08695652173913043,NORMAL
4763,L,300.0,309.3,1397,51.2,22.8,1,0,1,0,0,0,9.300000000000011,7490.227092590832,0.0991304347826087,HDF
4764,L,296.6,307.4,1521,38.6,24.8,0,0,0,0,0,0,10.799999999999955,6148.159654928296,0.10782608695652174,NORMAL
4765,L,300.2,311.7,1448,54.2,27.6,0,0,0,0,0,0,11.5,8218.573933399091,0.12000000000000001,NORMAL
4766,L,297.4,309.0,1324,56.9,30.4,0,0,0,0,0,0,11.600000000000023,7889.12558379264,0.13217391304347828,NORMAL
4767,L,297.0,307.9,1493,46.1,33.2,0,0,0,0,0,0,10.899999999999977,7207.57800154736,0.14434782608695654,NORMAL
4768,L,302.3,310.9,1403,47.2,36.0,1,0,1,0,0,0,8.599999999999966,6934.709735632062,0.1565217391304348,HDF
4769,L,300.8,312.1,1505,41.3,38.0,0,0,0,0,0,0,11.300000000000011,6509.013459095132,0.16521739130434782,NORMAL
4770,L,297.6,308.6,1326,62.4,40.8,1,0,0,1,0,0,11.0,8664.763866012936,0.17739130434782607,PWF
4771,L,301.0,310.9,1392,52.9,43.6,0,0,0,0,0,0,9.899999999999977,7711.227663795363,0.18956521739130433,NORMAL
4772,L,302.6,312.0,1447,45.5,46.4,1,0,1,0,0,0,9.399999999999977,6894.591597445719,0.20173913043478256,HDF
4773,L,299.7,309.2,1411,46.1,49.2,0,0,0,0,0,0,9.5,6811.716383244021,0.21391304347826082,NORMAL
4774,L,299.0,310.3,1507,36.7,51.2,0,0,0,0,0,0,11.300000000000011,5791.725024427512,0.22260869565217387,NORMAL
4775,L,299.1,310.6,1818,24.1,54.0,0,0,0,0,0,0,11.5,4588.17040686175,0.23478260869565212,NORMAL
4776,L,302.3,311.9,1434,51.9,56.8,0,0,0,0,0,0,9.599999999999966,7793.72588687863,0.24695652173913035,NORMAL
4777,L,300.1,309.7,2151,17.5,59.6,1,0,0,1,0,0,9.599999999999966,3941.913382091793,0.2591304347826086,PWF
4778,L,300.3,310.1,1483,39.9,61.6,0,0,0,0,0,0,9.800000000000011,6196.445934013971,0.26782608695652166,NORMAL
4779,L,302.3,311.0,1428,47.9,64.4,1,0,1,0,0,0,8.699999999999989,7162.956913890871,0.2799999999999999,HDF
4780,L,299.1,310.5,1628,35.9,66.4,0,0,0,0,0,0,11.399999999999977,6120.36703191954,0.28869565217391296,NORMAL
4781,L,299.4,308.9,1550,33.7,68.4,0,0,0,0,0,0,9.5,5470.036408675429,0.297391304347826,NORMAL
4782,L,299.7,311.1,1439,44.9,70.4,0,0,0,0,0,0,11.400000000000034,6766.058570011848,0.306086956521739,NORMAL
4783,L,299.0,310.2,1372,48.0,73.2,0,0,0,0,0,0,11.199999999999989,6896.424193160315,0.31826086956521726,NORMAL
4784,L,297.4,308.4,1392,49.7,76.0,0,0,0,0,0,0,11.0,7244.76398659035,0.3304347826086955,NORMAL
4785,L,300.6,310.0,1425,49.5,78.8,1,0,1,0,0,0,9.399999999999977,7386.669726753,0.3426086956521738,HDF
4786,L,302.2,311.1,1447,52.1,81.6,1,0,1,0,0,0,8.900000000000034,7894.686202789494,0.35478260869565204,HDF
4787,L,301.0,311.0,1804,25.8,84.4,0,0,0,0,0,0,10.0,4873.99250648535,0.3669565217391303,NORMAL
4788,L,302.0,310.1,1361,45.4,87.2,1,0,1,0,0,0,8.100000000000023,6470.570836990706,0.37913043478260855,HDF
4789,L,295.6,306.0,1569,40.4,89.2,1,0,0,0,0,1,10.399999999999977,6637.933949622946,0.38782608695652154,RNF
4790,L,300.2,311.6,1500,39.0,91.2,0,0,0,0,0,0,11.400000000000034,6126.105674500097,0.3965217391304346,NORMAL
4791,L,297.6,309.1,1449,49.1,94.0,0,0,0,0,0,0,11.5,7450.381225767803,0.40869565217391285,NORMAL
4792,L,300.7,311.0,1596,36.9,96.0,0,0,0,0,0,0,10.300000000000011,6167.1977064090515,0.4173913043478259,NORMAL
4793,L,301.3,310.7,1761,24.3,98.0,0,0,0,0,0,0,9.399999999999977,4481.199177007017,0.42608695652173895,NORMAL
4794,L,300.4,311.7,1444,51.2,100.8,0,0,0,0,0,0,11.300000000000011,7742.224711310781,0.4382608695652172,NORMAL
4795,L,303.0,311.2,1341,51.0,103.6,1,0,1,0,0,0,8.199999999999989,7161.888772388652,0.45043478260869546,HDF
4796,L,299.7,309.6,1553,36.8,105.6,0,0,0,0,0,0,9.900000000000034,5984.775892990603,0.4591304347826085,NORMAL
4797,L,297.4,307.9,1557,35.5,107.6,0,0,0,0,0,0,10.5,5788.2273846065145,0.4678260869565215,NORMAL
4798,L,297.4,308.9,1708,28.8,109.6,0,0,0,0,0,0,11.5,5151.206642238112,0.47652173913043455,NORMAL
4799,L,297.8,307.2,1351,56.3,112.4,1,0,1,0,0,0,9.399999999999977,7965.120710082977,0.4886956521739128,HDF
4800,L,299.8,311.1,1820,24.9,115.2,0,0,0,0,0,0,11.300000000000011,4745.6898625127415,0.5008695652173911,NORMAL
4801,L,302.7,312.2,1369,51.8,118.0,0,0,0,0,0,0,9.5,7426.117658506577,0.5130434782608693,NORMAL
4802,L,300.8,311.2,1434,45.6,120.8,1,0,0,0,0,1,10.399999999999977,6847.666675176601,0.5252173913043475,RNF
4803,L,303.9,313.4,1442,48.5,123.6,0,0,0,0,0,0,9.5,7323.785513803646,0.5373913043478258,NORMAL
4804,L,298.3,308.9,1695,30.7,125.6,0,0,0,0,0,0,10.599999999999966,5449.249537284175,0.5460869565217389,NORMAL
4805,L,301.7,310.5,1399,53.2,128.4,1,0,1,0,0,0,8.800000000000011,7793.956270339895,0.5582608695652171,HDF
4806,L,301.0,310.7,1300,57.2,131.2,0,0,0,0,0,0,9.699999999999989,7786.960990697901,0.5704347826086955,NORMAL
4807,L,302.5,310.3,1592,32.6,133.2,0,0,0,0,0,0,7.800000000000011,5434.871514906246,0.5791304347826085,NORMAL
4808,L,298.3,308.4,1593,37.0,135.2,0,0,0,0,0,0,10.099999999999966,6172.287086507866,0.5878260869565216,NORMAL
4809,L,299.8,310.9,2084,17.6,138.0,1,0,0,1,0,0,11.099999999999966,3840.9530661809295,0.5999999999999999,PWF
4810,L,300.4,311.3,1495,51.2,140.8,0,0,0,0,0,0,10.900000000000034,8015.668935879237,0.6121739130434782,NORMAL
4811,L,298.3,308.6,1570,34.8,142.8,0,0,0,0,0,0,10.300000000000011,5721.468540717731,0.6208695652173912,NORMAL
4812,L,301.0,310.4,2204,16.6,145.6,1,0,0,1,0,0,9.399999999999977,3831.3188487099205,0.6330434782608695,PWF
4813,L,300.2,311.8,1436,48.2,148.4,0,0,0,0,0,0,11.600000000000023,7248.198794558275,0.6452173913043479,NORMAL
4814,L,300.2,309.8,1526,45.6,151.2,0,0,0,0,0,0,9.600000000000023,7286.986991854598,0.6573913043478261,NORMAL
4815,L,300.8,312.0,1496,40.0,153.2,0,0,0,0,0,0,11.199999999999989,6266.430146360441,0.6660869565217392,NORMAL
4816,L,302.4,310.2,1400,53.7,156.0,1,0,1,0,0,0,7.800000000000011,7872.831189896021,0.6782608695652175,HDF
4817,L,296.9,308.3,1555,38.2,158.0,0,0,0,0,0,0,11.400000000000034,6220.45817386291,0.6869565217391306,NORMAL
4818,L,300.0,309.3,1972,22.0,160.8,0,0,0,0,0,0,9.300000000000011,4543.161856111319,0.6991304347826088,NORMAL
4819,L,298.9,310.1,1495,42.9,162.8,0,0,0,0,0,0,11.200000000000045,6716.253854476939,0.7078260869565219,NORMAL
4820,L,299.2,308.9,1368,47.2,165.6,0,0,0,0,0,0,9.699999999999989,6761.712700174383,0.7200000000000002,NORMAL
4821,L,300.8,310.7,1525,39.4,167.6,0,0,0,0,0,0,9.899999999999977,6292.086486364758,0.7286956521739133,NORMAL
4822,L,299.0,310.3,1428,46.3,170.4,0,0,0,0,0,0,11.300000000000011,6923.693217393473,0.7408695652173916,NORMAL
4823,L,299.5,309.2,1499,41.5,172.4,0,0,0,0,0,0,9.699999999999989,6514.458886361354,0.7495652173913047,NORMAL
4824,L,298.6,309.3,1537,37.6,174.4,0,0,0,0,0,0,10.699999999999989,6051.880312071283,0.7582608695652177,NORMAL
4825,L,304.2,313.4,1434,42.5,176.4,1,0,1,0,0,0,9.199999999999989,6382.145475767665,0.7669565217391308,HDF
4826,L,297.0,307.8,1500,39.9,178.4,0,0,0,0,0,0,10.800000000000011,6267.477343911637,0.7756521739130438,NORMAL
4827,L,296.3,307.3,1566,35.8,180.4,0,0,0,0,0,0,11.0,5870.882687322461,0.7843478260869567,NORMAL
4828,L,298.4,309.7,1457,44.2,182.4,0,0,0,0,0,0,11.300000000000011,6743.889397853018,0.7930434782608698,NORMAL
4829,L,303.5,312.4,1574,32.7,184.0,1,1,0,0,0,0,8.899999999999977,5389.904852057864,0.8,TWF
4830,L,297.9,308.4,1646,40.6,2.0,0,0,0,0,0,0,10.5,6998.1699072345755,0.008695652173913044,NORMAL
4831,L,299.7,309.2,1616,31.6,4.0,0,0,0,0,0,0,9.5,5347.577127038498,0.017391304347826087,NORMAL
4832,L,302.0,310.5,1809,27.1,6.8,0,0,0,0,0,0,8.5,5133.770803010689,0.029565217391304348,NORMAL
4833,L,298.8,308.6,1593,35.5,8.8,0,0,0,0,0,0,9.800000000000011,5922.059231649439,0.0382608695652174,NORMAL
4834,L,300.3,309.6,1624,32.6,10.8,0,0,0,0,0,0,9.300000000000011,5544.115163447075,0.04695652173913044,NORMAL
4835,L,297.4,309.0,1568,33.7,12.8,0,0,0,0,0,0,11.600000000000023,5533.559412131014,0.05565217391304348,NORMAL
4836,L,296.6,307.4,1616,28.0,14.8,0,0,0,0,0,0,10.799999999999955,4738.359479654365,0.06434782608695652,NORMAL
4837,L,299.8,310.0,1697,36.0,16.8,0,0,0,0,0,0,10.199999999999989,6397.539279770255,0.07304347826086957,NORMAL
4838,L,299.2,310.7,1540,36.3,18.8,0,0,0,0,0,0,11.5,5854.04375069922,0.0817391304347826,NORMAL
4839,L,300.5,309.9,1503,37.4,20.8,0,0,0,0,0,0,9.399999999999977,5886.527818737339,0.09043478260869565,NORMAL
4840,L,299.4,310.4,1509,40.6,22.8,0,0,0,0,0,0,11.0,6415.697685308004,0.0991304347826087,NORMAL
4841,L,299.4,308.6,1415,56.4,25.6,1,0,1,0,0,0,9.200000000000045,8357.264777079567,0.11130434782608696,HDF
4842,L,299.1,310.4,1505,46.1,28.4,0,0,0,0,0,0,11.299999999999955,7265.508970079555,0.12347826086956523,NORMAL
4843,L,303.8,313.2,1336,47.8,31.2,1,0,1,0,0,0,9.399999999999977,6687.48733774557,0.1356521739130435,HDF
4844,L,300.8,311.1,1480,41.1,33.2,0,0,0,0,0,0,10.300000000000011,6369.893264418664,0.14434782608695654,NORMAL
4845,L,301.4,310.7,1428,53.7,36.0,1,0,1,0,0,0,9.300000000000011,8030.287813693942,0.1565217391304348,HDF
4846,L,298.3,308.3,1444,43.8,38.0,0,0,0,0,0,0,10.0,6623.231296004144,0.16521739130434782,NORMAL
4847,L,297.4,307.9,1606,33.4,40.0,0,0,0,0,0,0,10.5,5617.209552520598,0.17391304347826086,NORMAL
4848,L,298.7,309.7,1601,35.7,42.0,0,0,0,0,0,0,11.0,5985.330907692738,0.1826086956521739,NORMAL
4849,L,299.9,309.5,1349,51.3,44.8,0,0,0,0,0,0,9.600000000000023,7246.994517374398,0.19478260869565217,NORMAL
4850,L,301.4,310.3,1374,47.6,47.6,1,0,1,0,0,0,8.900000000000034,6848.923312238037,0.2069565217391304,HDF
4851,L,299.7,311.2,1352,52.1,50.4,0,0,0,0,0,0,11.5,7376.375774824739,0.21913043478260866,NORMAL
4852,L,300.7,309.9,1383,44.5,52.4,1,0,1,0,0,0,9.199999999999989,6444.820249206781,0.2278260869565217,HDF
4853,L,300.7,310.0,1672,29.7,54.4,0,0,0,0,0,0,9.300000000000011,5200.215487634114,0.23652173913043475,NORMAL
4854,L,302.1,310.1,1753,28.9,56.4,0,0,0,0,0,0,8.0,5305.280817945667,0.24521739130434778,NORMAL
4855,L,302.4,311.0,1329,54.6,59.2,1,0,1,0,0,0,8.600000000000023,7598.82147864992,0.25739130434782603,HDF
4856,L,300.2,311.7,1603,30.5,61.2,0,0,0,0,0,0,11.5,5119.905907432845,0.2660869565217391,NORMAL
4857,L,301.0,311.0,1582,37.5,63.2,0,0,0,0,0,0,10.0,6212.499472473816,0.27478260869565213,NORMAL
4858,L,301.6,310.7,1429,43.6,65.2,1,0,1,0,0,0,9.099999999999966,6524.5015108773305,0.2834782608695652,HDF
4859,L,297.7,309.7,1498,41.0,67.2,0,0,0,0,0,0,12.0,6431.677919939264,0.29217391304347823,NORMAL
4860,L,297.8,307.2,1880,23.0,70.0,0,0,0,0,0,0,9.399999999999977,4528.082211374089,0.3043478260869565,NORMAL
4861,L,295.5,306.0,1621,29.5,72.0,0,0,0,0,0,0,10.5,5007.64632994457,0.3130434782608695,NORMAL
4862,L,303.9,313.0,1480,39.9,74.0,0,0,0,0,0,0,9.100000000000023,6183.910979326149,0.3217391304347825,NORMAL
4863,L,298.3,307.6,1942,20.6,76.8,0,0,0,0,0,0,9.300000000000011,4189.334747513014,0.3339130434782608,NORMAL
4864,L,298.8,309.3,1357,47.1,79.6,0,0,0,0,0,0,10.5,6693.131732546518,0.34608695652173904,NORMAL
4865,L,301.3,310.6,1529,41.8,81.6,0,0,0,0,0,0,9.300000000000011,6692.8699331587195,0.3547826086956521,NORMAL
4866,L,297.9,307.6,1687,29.1,83.6,0,0,0,0,0,0,9.700000000000045,5140.870802407801,0.36347826086956514,NORMAL
4867,L,299.4,308.9,1583,34.1,85.6,0,0,0,0,0,0,9.5,5652.803797285771,0.3721739130434782,NORMAL
4868,L,297.4,308.5,2100,16.9,88.4,1,0,0,1,0,0,11.100000000000023,3716.504109196725,0.38434782608695645,PWF
4869,L,297.8,308.4,1714,33.2,90.4,0,0,0,0,0,0,10.599999999999966,5959.056721133215,0.39304347826086944,NORMAL
4870,L,301.0,311.1,1236,64.4,93.2,0,0,0,0,0,0,10.100000000000023,8335.524955916726,0.4052173913043477,NORMAL
4871,L,299.3,310.4,1629,32.6,95.2,0,0,0,0,0,0,11.099999999999966,5561.18448353158,0.41391304347826074,NORMAL
4872,L,296.9,307.9,1626,29.9,97.2,0,0,0,0,0,0,11.0,5091.202222554547,0.4226086956521738,NORMAL
4873,L,303.9,312.7,1528,38.4,99.2,0,0,0,0,0,0,8.800000000000011,6144.452575597061,0.43130434782608684,NORMAL
4874,L,297.1,307.8,1477,36.6,101.2,0,0,0,0,0,0,10.699999999999989,5660.961466209591,0.4399999999999999,NORMAL
4875,L,298.6,308.2,1705,26.3,103.2,0,0,0,0,0,0,9.599999999999966,4695.790899198224,0.44869565217391294,NORMAL
4876,L,298.3,308.4,1408,43.1,105.2,0,0,0,0,0,0,10.099999999999966,6354.897395485528,0.457391304347826,NORMAL
4877,L,299.8,310.1,1553,42.0,107.2,0,0,0,0,0,0,10.300000000000011,6830.450747434928,0.46608695652173904,NORMAL
4878,L,302.5,312.0,1411,44.2,109.2,0,0,0,0,0,0,9.5,6530.973191743726,0.4747826086956521,NORMAL
4879,L,300.8,312.0,1382,49.3,112.0,0,0,0,0,0,0,11.199999999999989,7134.82918766573,0.4869565217391303,NORMAL
4880,L,297.3,308.5,1514,44.5,114.0,0,0,0,0,0,0,11.199999999999989,7055.284061676837,0.49565217391304334,NORMAL
4881,L,299.5,309.3,1972,19.3,116.8,1,0,0,1,0,0,9.800000000000011,3985.591991952203,0.5078260869565216,PWF
4882,L,297.5,308.8,1417,49.8,119.6,0,0,0,0,0,0,11.300000000000011,7389.717071626983,0.5199999999999999,NORMAL
4883,L,300.3,309.6,1600,34.6,121.6,0,0,0,0,0,0,9.300000000000011,5797.285643424366,0.5286956521739129,NORMAL
4884,L,296.9,307.7,1653,35.9,123.6,0,0,0,0,0,0,10.800000000000011,6214.353012139433,0.5373913043478259,NORMAL
4885,L,302.1,311.2,1550,34.8,125.6,0,0,0,0,0,0,9.099999999999966,5648.583591154448,0.546086956521739,NORMAL
4886,L,298.9,310.2,1623,37.2,127.6,0,0,0,0,0,0,11.300000000000011,6322.51804720253,0.554782608695652,NORMAL
4887,L,301.4,310.9,1440,45.4,130.4,0,0,0,0,0,0,9.5,6846.158710702877,0.5669565217391304,NORMAL
4888,L,300.7,310.7,1333,61.0,133.2,1,0,0,1,0,0,10.0,8515.077448044896,0.5791304347826086,PWF
4889,L,300.3,311.9,1609,34.0,135.2,0,0,0,0,0,0,11.599999999999966,5728.798923576106,0.5878260869565217,NORMAL
4890,L,302.4,310.1,1401,48.8,138.0,1,0,1,0,0,0,7.7000000000000455,7159.563993824994,0.6,HDF
4891,L,299.5,308.6,1672,30.5,140.0,0,0,0,0,0,0,9.100000000000023,5340.288632082171,0.6086956521739131,NORMAL
4892,L,301.9,310.5,1892,21.8,142.8,0,0,0,0,0,0,8.600000000000023,4319.229131763439,0.6208695652173913,NORMAL
4893,L,299.9,311.0,1747,27.6,144.8,0,0,0,0,0,0,11.100000000000023,5049.293376555659,0.6295652173913044,NORMAL
4894,L,299.2,308.9,1526,37.9,146.8,0,0,0,0,0,0,9.699999999999989,6056.508925247571,0.6382608695652174,NORMAL
4895,L,300.4,309.7,1488,35.7,148.8,0,0,0,0,0,0,9.300000000000011,5562.880943564519,0.6469565217391304,NORMAL
4896,L,297.7,308.1,1734,30.7,150.8,0,0,0,0,0,0,10.400000000000034,5574.630500088944,0.6556521739130435,NORMAL
4897,L,299.0,309.1,1523,38.6,152.8,0,0,0,0,0,0,10.100000000000023,6156.244020023535,0.6643478260869565,NORMAL
4898,L,299.7,309.2,1631,35.1,154.8,0,0,0,0,0,0,9.5,5995.007013065794,0.6730434782608696,NORMAL
4899,L,300.8,310.0,1468,52.7,157.6,0,0,0,0,0,0,9.199999999999989,8101.497247175312,0.6852173913043479,NORMAL
4900,L,303.8,312.7,1664,29.3,159.6,0,0,0,0,0,0,8.899999999999977,5105.632604810036,0.693913043478261,NORMAL
4901,L,297.5,308.5,1722,30.4,161.6,0,0,0,0,0,0,11.0,5481.953516808045,0.702608695652174,NORMAL
4902,L,302.2,311.7,1488,44.6,163.6,0,0,0,0,0,0,9.5,6949.705604565197,0.7113043478260871,NORMAL
4903,L,302.3,310.9,1720,28.1,165.6,0,0,0,0,0,0,8.599999999999966,5061.315204443396,0.7200000000000001,NORMAL
4904,L,299.9,310.4,1419,45.7,168.4,0,0,0,0,0,0,10.5,6790.8980959262335,0.7321739130434785,NORMAL
4905,L,301.4,310.4,1430,50.9,171.2,1,0,1,0,0,0,9.0,7622.2368158946765,0.7443478260869567,HDF
4906,L,302.0,310.0,1832,22.9,174.0,0,0,0,0,0,0,8.0,4393.286942584062,0.7565217391304351,NORMAL
4907,L,300.8,311.8,1323,61.1,176.8,1,0,0,0,1,0,11.0,8465.052821024234,0.7686956521739133,OSF
4908,L,300.3,309.1,1699,30.3,178.8,0,0,0,0,0,0,8.800000000000011,5390.941577633549,0.7773913043478263,NORMAL
4909,L,298.7,309.2,1396,44.8,180.8,0,0,0,0,0,0,10.5,6549.257260987618,0.7860869565217394,NORMAL
4910,L,297.9,307.6,1430,52.4,183.6,0,0,0,0,0,0,9.700000000000045,7846.860690626347,0.7982608695652177,NORMAL
4911,L,300.3,311.7,1682,27.8,185.6,0,0,0,0,0,0,11.399999999999977,4896.653861493243,0.8069565217391308,NORMAL
4912,L,298.7,309.6,1665,31.1,187.6,0,0,0,0,0,0,10.900000000000034,5422.5459997286625,0.8156521739130438,NORMAL
4913,L,299.8,311.3,1560,35.4,189.6,0,0,0,0,0,0,11.5,5783.043756728091,0.8243478260869569,NORMAL
4914,L,299.4,309.0,1613,32.2,191.6,0,0,0,0,0,0,9.600000000000023,5438.997473257961,0.8330434782608699,NORMAL
4915,L,297.8,307.3,1859,24.0,194.4,0,0,0,0,0,0,9.5,4672.176594418741,0.8452173913043483,NORMAL
4916,L,298.2,307.6,1492,37.2,196.4,0,0,0,0,0,0,9.400000000000034,5812.197736553405,0.8539130434782612,NORMAL
4917,L,303.9,313.0,1433,48.4,199.2,1,0,1,0,0,0,9.100000000000023,7263.068999785266,0.8660869565217396,HDF
4918,L,302.6,312.1,1519,38.1,201.2,0,0,0,0,0,0,9.5,6060.540635819678,0.8747826086956526,NORMAL
4919,L,299.5,308.7,2549,13.0,204.0,1,0,0,1,0,0,9.199999999999989,3470.0985254001657,0.886956521739131,PWF
4920,L,300.8,309.7,1373,45.4,206.8,1,0,1,0,0,0,8.899999999999977,6527.622159579896,0.8991304347826092,HDF
4921,L,296.8,307.6,1547,36.5,208.8,0,0,0,0,0,0,10.800000000000011,5913.053332709149,0.9078260869565223,NORMAL
4922,L,303.8,312.6,1565,36.0,210.8,0,0,0,0,0,0,8.800000000000011,5899.911003441631,0.9165217391304353,NORMAL
4923,L,300.0,311.1,1425,47.8,213.6,1,0,0,0,1,0,11.100000000000023,7132.986119975623,0.9286956521739136,OSF
4924,L,297.8,308.4,1685,28.4,215.6,0,0,0,0,0,0,10.599999999999966,5011.259161496199,0.9373913043478267,NORMAL
4925,L,297.1,307.8,1428,43.7,216.0,1,1,0,0,0,0,10.699999999999989,6534.8897105852,0.9391304347826087,TWF
4926,L,300.4,309.7,1314,50.2,2.8,1,0,1,0,0,0,9.300000000000011,6907.608263007094,0.01217391304347826,HDF
4927,L,300.7,311.9,1419,47.7,5.6,0,0,0,0,0,0,11.199999999999989,7088.0927609558275,0.02434782608695652,NORMAL
4928,L,300.3,309.6,1468,44.7,7.6,0,0,0,0,0,0,9.300000000000011,6871.668443050027,0.03304347826086956,NORMAL
4929,L,300.2,311.8,1464,44.5,9.6,0,0,0,0,0,0,11.600000000000023,6822.282606535594,0.041739130434782605,NORMAL
4930,L,298.9,310.1,1394,42.7,11.6,0,0,0,0,0,0,11.200000000000045,6233.317759791605,0.050434782608695654,NORMAL
4931,L,299.5,309.3,1422,49.2,14.4,0,0,0,0,0,0,9.800000000000011,7326.445395583684,0.0626086956521739,NORMAL
4932,L,299.2,308.8,1542,39.2,16.4,1,0,0,0,0,1,9.600000000000023,6329.932205865003,0.07130434782608695,RNF
4933,L,298.3,309.0,1657,32.2,18.4,0,0,0,0,0,0,10.699999999999989,5587.364422311495,0.07999999999999999,NORMAL
4934,L,303.0,311.1,1525,40.7,20.4,0,0,0,0,0,0,8.100000000000023,6499.693400889483,0.08869565217391304,NORMAL
4935,L,297.1,307.9,1342,49.1,23.2,0,0,0,0,0,0,10.799999999999955,6900.215048295646,0.10086956521739131,NORMAL
4936,L,302.7,312.2,1336,46.8,26.0,0,0,0,0,0,0,9.5,6547.581744905704,0.11304347826086956,NORMAL
4937,L,302.5,310.4,1427,46.8,28.8,1,0,1,0,0,0,7.899999999999977,6993.56223800931,0.12521739130434784,HDF
4938,L,297.7,308.1,1697,29.1,30.8,0,0,0,0,0,0,10.400000000000034,5171.344251147623,0.13391304347826088,NORMAL
4939,L,298.4,308.4,1515,40.1,32.8,0,0,0,0,0,0,10.0,6361.882203152011,0.1426086956521739,NORMAL
4940,L,300.6,310.8,1375,53.2,35.6,0,0,0,0,0,0,10.199999999999989,7660.250087003112,0.15478260869565216,NORMAL
4941,L,297.3,308.5,1456,54.2,38.4,0,0,0,0,0,0,11.199999999999989,8263.980419218975,0.1669565217391304,NORMAL
4942,L,298.0,308.8,1496,44.9,40.4,0,0,0,0,0,0,10.800000000000011,7034.067839289594,0.17565217391304344,NORMAL
